,userid,newsid,nickname,name,sex,head_url,region,autograph,integral,is_big_v,is_first_login,creator_id,news_title,news_subtitle,updated_year,updated_month,updated_day,updated_timestamp,label
147,26007,2494,1,0,1,0,1891,0,0,1,0,2,1,1,2019,7,13,1000.0,1
734,1499,1580,1,1,1,1,2992,1,320,0,0,624,1,1,2019,7,6,931.0,0
1039,250,2557,1,0,0,1,3,1,6415,1,0,6140,1,1,2019,7,13,1000.0,1
485,170873,1191,1,0,1,1,113,1,0,1,0,354,1,1,2019,7,5,919.0,0
133,143314,2494,1,0,0,1,3,0,0,0,0,2,1,1,2019,7,13,1000.0,1
1224,262,1116,1,0,0,1,3,0,10320,1,0,238,1,1,2019,7,5,919.0,0
281,6440,142,1,1,1,1,1260,0,552,0,0,13,1,1,2019,4,26,245.0,0
902,4051,2314,1,1,1,1,2385,1,3206,1,0,2,1,1,2019,7,14,1000.0,1
721,171081,2531,1,0,2,0,5,0,0,0,0,56407,1,1,2019,7,13,999.0,1
958,250,720,1,0,0,1,3,1,6415,1,0,473,1,1,2019,7,10,969.0,0
42,55158,1386,1,0,1,1,1902,0,0,1,0,15180,1,1,2019,7,5,917.0,0
860,99938,584,1,0,2,0,206,1,0,0,0,26128,1,1,2019,6,12,697.0,0
1190,170818,1083,1,0,1,0,270,0,0,0,0,239,1,1,2019,7,5,921.0,0
547,677,283,1,1,1,1,1889,0,12155,1,0,232,1,1,2019,6,6,641.0,0
1200,254,2489,1,0,1,1,1891,1,6701,1,0,232,1,1,2019,7,13,995.0,1
1084,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1
1175,206,2549,1,0,1,1,1899,1,410,1,0,206,1,1,2019,7,13,999.0,1
205,271,992,1,0,2,1,1906,1,29633,1,0,427,1,1,2019,7,4,910.0,0
1395,487,1544,1,0,1,1,1891,0,6839,1,0,250,1,1,2019,7,13,998.0,1
1012,457,813,1,0,2,1,1906,1,1144,1,0,542,1,1,2019,7,2,889.0,0
769,15522,2528,1,1,2,1,113,1,18,1,0,13693,1,1,2019,7,13,1000.0,1
1400,509,2476,1,0,1,1,1897,1,856,1,0,232,1,1,2019,7,13,994.0,1
1475,108810,1756,1,0,1,1,231,1,0,0,0,53606,1,1,2019,7,10,970.0,0
117,3136,989,1,1,0,1,1890,1,4907,1,0,423,1,1,2019,7,1,879.0,0
531,56407,1138,1,0,2,0,113,1,0,1,0,19740,1,1,2019,7,5,919.0,0
683,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1
1390,18,2465,1,0,2,1,2494,1,362,1,0,26128,1,1,2019,7,13,994.0,1
914,509,2523,1,0,1,1,1897,1,856,1,0,341,1,1,2019,7,13,999.0,1
155,6140,311,1,1,1,1,3,1,76,1,0,1209,1,1,2019,7,5,914.0,0
142,55265,1278,1,0,1,0,274,0,0,0,0,485,1,1,2019,7,3,902.0,0
370,4051,2334,1,1,1,1,2385,1,3206,1,0,171053,1,1,2019,7,13,999.0,1
1403,1059,2546,1,1,1,1,1816,0,1002,0,0,352,1,1,2019,7,13,999.0,1
971,250,1517,1,0,0,1,3,1,6415,1,0,232,1,1,2019,7,5,917.0,0
52,202,2514,1,0,1,1,120,1,168,1,0,241,1,1,2019,7,13,1000.0,1
857,170988,2424,1,0,1,1,113,1,0,0,0,5,1,1,2019,7,13,1000.0,1
1370,1831,1456,1,1,2,1,1324,0,528,0,0,232,1,1,2019,7,5,923.0,0
408,509,2512,1,0,1,1,1897,1,856,1,0,241,1,1,2019,7,13,999.0,1
23,3165,833,1,1,1,1,3,0,62,0,0,208,1,1,2019,7,11,979.0,0
870,1059,1499,1,1,1,1,1816,0,1002,0,0,25986,1,1,2019,7,5,917.0,0
87,26005,2480,1,0,1,1,2352,1,0,1,0,26005,1,1,2019,7,13,999.0,1
1002,55265,2537,1,0,1,0,274,0,0,0,0,10355,1,1,2019,7,13,1000.0,1
580,3043,323,1,1,1,1,1326,0,6321,1,0,239,1,1,2019,7,3,902.0,0
946,26126,2521,1,0,2,1,112,1,0,1,0,354,1,1,2019,7,13,999.0,1
1442,54103,233,1,0,1,1,375,0,0,0,0,241,1,1,2019,7,13,999.0,1
1402,509,2546,1,0,1,1,1897,1,856,1,0,352,1,1,2019,7,13,999.0,1
723,1499,1378,1,1,1,1,2992,1,320,0,0,398,1,1,2019,7,5,921.0,0
682,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1
583,369,370,1,0,0,1,1906,0,0,1,0,26122,1,1,2019,6,9,668.0,0
1493,636,1826,1,0,1,1,5,0,68,1,0,232,1,1,2019,7,7,939.0,0
717,487,2531,1,0,1,1,1891,0,6839,1,0,56407,1,1,2019,7,13,999.0,1
839,201,2458,1,0,1,1,1891,1,142,0,0,338,1,1,2019,7,13,1000.0,1
494,26212,1300,1,1,1,1,112,1,8,1,0,26144,1,1,2019,7,3,902.0,0
771,232,1313,1,0,2,1,1906,1,118,1,0,20011,1,1,2019,7,3,903.0,0
209,271,1630,1,0,2,1,1906,1,29633,1,0,3436,1,1,2019,7,5,919.0,0
1042,242,890,1,0,0,1,3,1,17525,1,0,53940,1,1,2019,7,5,917.0,0
1237,4296,1153,1,1,1,0,762,0,0,0,0,1238,1,1,2019,7,3,902.0,0
1361,372,2534,1,0,2,0,1906,1,674,1,0,232,1,1,2019,7,13,996.0,1
397,10355,268,1,1,1,1,1889,0,782,1,0,15316,1,1,2019,6,6,639.0,0
378,233,1265,1,0,1,1,1906,1,2424,1,0,398,1,1,2019,7,4,912.0,0
166,415,101,1,0,1,1,1891,1,0,1,0,5,1,1,2019,6,11,686.0,0
1131,551,2482,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,999.0,1
297,229,155,1,0,1,1,2955,1,290,0,0,2,1,1,2019,6,11,686.0,0
551,677,1339,1,1,1,1,1889,0,12155,1,0,26154,1,1,2019,7,8,946.0,0
1142,19,1693,1,0,1,1,1906,1,794,1,0,19,1,1,2019,7,13,1000.0,1
351,202,781,1,0,1,1,120,1,168,1,0,691,1,1,2019,7,5,919.0,0
212,271,1841,1,0,2,1,1906,1,29633,1,0,233,1,1,2019,7,6,928.0,0
1285,206,1657,1,0,1,1,1899,1,410,1,0,232,1,1,2019,7,9,961.0,0
312,3136,2511,1,1,0,1,1890,1,4907,1,0,26212,1,1,2019,7,13,999.0,1
1502,5,2327,1,0,0,1,3,1,2198,1,0,26040,1,1,2019,7,13,998.0,1
1387,5,2544,1,0,0,1,3,1,2198,1,0,26128,1,1,2019,7,13,999.0,1
563,372,673,1,0,2,0,1906,1,674,1,0,341,1,1,2019,7,4,912.0,0
192,415,1915,1,0,1,1,1891,1,0,1,0,18,1,1,2019,7,14,1000.0,1
1400,3533,1645,1,1,2,1,1912,1,1576,1,0,170889,1,1,2019,7,10,966.0,0
396,202,2512,1,0,1,1,120,1,168,1,0,241,1,1,2019,7,13,999.0,1
718,509,2531,1,0,1,1,1897,1,856,1,0,56407,1,1,2019,7,13,999.0,1
617,487,1652,1,0,1,1,1891,0,6839,1,0,3362,1,1,2019,7,5,922.0,0
300,65477,1915,1,0,1,1,2441,1,0,0,0,18,1,1,2019,7,14,1000.0,1
689,171081,924,1,0,2,0,5,0,0,0,0,330,1,1,2019,7,12,989.0,0
608,487,634,1,0,1,1,1891,0,6839,1,0,232,1,1,2019,6,14,715.0,0
384,233,1427,1,0,1,1,1906,1,2424,1,0,14488,1,1,2019,7,5,919.0,0
201,271,959,1,0,2,1,1906,1,29633,1,0,232,1,1,2019,6,28,853.0,0
188,271,127,1,0,2,1,1906,1,29633,1,0,3,1,1,2019,6,3,612.0,0
408,561,321,1,0,1,1,1889,0,6733,1,0,464,1,1,2019,7,5,919.0,0
1271,1822,2187,1,1,0,1,1890,1,4401,1,0,26051,1,1,2019,7,14,1000.0,1
662,26204,438,1,0,1,1,112,1,0,1,0,232,1,1,2019,6,12,698.0,0
1210,551,1461,1,0,0,0,3,0,7375,1,0,25986,1,1,2019,7,5,917.0,0
1158,297,1540,1,0,1,0,1906,0,1254,1,0,5,1,1,2019,7,4,911.0,0
1436,4728,732,1,1,1,0,795,0,0,0,0,269,1,1,2019,6,27,840.0,1
299,226,167,1,0,1,1,1906,1,3546,1,0,19,1,1,2019,5,16,437.0,0
350,202,780,1,0,1,1,120,1,168,1,0,232,1,1,2019,6,20,775.0,0
1360,372,2479,1,0,2,0,1906,1,674,1,0,26128,1,1,2019,7,13,996.0,1
960,250,722,1,0,0,1,3,1,6415,1,0,10731,1,1,2019,7,3,903.0,0
755,232,646,1,0,2,1,1906,1,118,1,0,5,1,1,2019,6,13,710.0,0
889,3040,2342,1,1,1,1,270,0,6265,1,0,12,1,1,2019,7,13,1000.0,1
1080,53606,935,1,1,1,1,2086,1,0,1,0,905,1,1,2019,6,27,842.0,0
55,233,2514,1,0,1,1,1906,1,2424,1,0,241,1,1,2019,7,13,1000.0,1
1425,206,2466,1,0,1,1,1899,1,410,1,0,232,1,1,2019,7,13,994.0,1
1319,57081,987,1,0,2,1,2985,0,0,0,0,415,1,1,2019,7,13,999.0,1
713,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1
505,56407,266,1,0,2,0,113,1,0,1,0,25982,1,1,2019,6,6,640.0,0
147,55265,1425,1,0,1,0,274,0,0,0,0,612,1,1,2019,7,4,910.0,0
4,306,192,1,0,1,1,2732,1,414,0,0,14,1,1,2019,7,6,926.0,0
1451,221,1769,1,0,1,1,1889,1,382,1,0,576,1,1,2019,7,9,956.0,0
297,55754,1915,1,0,2,0,1891,1,0,0,0,18,1,1,2019,7,14,1000.0,1
227,171081,1915,1,0,2,0,5,0,0,0,0,18,1,1,2019,7,14,1000.0,1
1430,69033,1627,1,0,1,0,2087,0,0,0,0,485,1,1,2019,7,5,918.0,0
1162,297,1545,1,0,1,0,1906,0,1254,1,0,13693,1,1,2019,7,5,917.0,0
1079,170931,926,1,0,2,0,142,1,0,0,0,271,1,1,2019,6,26,830.0,0
1137,19,2509,1,0,1,1,1906,1,794,1,0,19,1,1,2019,7,13,996.0,1
124,3136,1260,1,1,0,1,1890,1,4907,1,0,26126,1,1,2019,7,12,985.0,0
1414,1209,1504,1,1,1,1,113,1,0,1,0,18537,1,1,2019,7,11,975.0,0
66,330,2514,1,0,1,1,1906,1,5426,1,0,241,1,1,2019,7,13,1000.0,1
1060,74837,894,1,0,1,1,2635,1,0,0,0,300,1,1,2019,6,25,821.0,0
427,341,254,1,0,1,1,1891,1,11985,1,0,344,1,1,2019,6,22,789.0,0
641,122302,2543,1,0,1,1,113,1,0,1,0,285,1,1,2019,7,13,999.0,1
77,206,2514,1,0,1,1,1899,1,410,1,0,241,1,1,2019,7,13,1000.0,1
1080,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1
1062,7336,2550,1,1,1,1,1978,1,1094,0,0,209,1,1,2019,7,13,1000.0,1
524,56407,1121,1,0,2,0,113,1,0,1,0,26212,1,1,2019,7,3,899.0,0
371,26034,2334,1,0,0,1,2939,1,0,1,0,171053,1,1,2019,7,13,999.0,1
679,171081,494,1,0,2,0,5,0,0,0,0,595,1,1,2019,6,11,686.0,0
1006,457,765,1,0,2,1,1906,1,1144,1,0,232,1,1,2019,6,29,864.0,0
390,229,2512,1,0,1,1,2955,1,290,0,0,241,1,1,2019,7,13,999.0,1
560,372,660,1,0,2,0,1906,1,674,1,0,473,1,1,2019,6,30,871.0,0
881,201,2365,1,0,1,1,1891,1,142,0,0,13,1,1,2019,7,13,1000.0,1
1061,250,2550,1,0,0,1,3,1,6415,1,0,209,1,1,2019,7,13,1000.0,1
795,171125,560,1,0,2,1,6,1,0,0,0,26154,1,1,2019,7,3,900.0,0
598,678,355,1,1,1,1,113,0,6265,1,0,26154,1,1,2019,6,22,789.0,0
566,250,2517,1,0,0,1,3,1,6415,1,0,677,1,1,2019,7,13,999.0,1
1176,5,2549,1,0,0,1,3,1,2198,1,0,206,1,1,2019,7,13,999.0,1
1483,4419,1763,1,1,1,0,946,0,0,0,0,26095,1,1,2019,7,7,933.0,0
1067,18537,917,1,1,2,1,1217,0,8,1,0,271,1,1,2019,7,7,936.0,0
1167,242,2526,1,0,0,1,3,1,17525,1,0,677,1,1,2019,7,13,998.0,1
417,250,2512,1,0,0,1,3,1,6415,1,0,241,1,1,2019,7,13,999.0,1
464,26126,304,1,0,2,1,112,1,0,1,0,26122,1,1,2019,6,12,700.0,0
328,202,513,1,0,1,1,120,1,168,1,0,4311,1,1,2019,6,12,697.0,0
773,232,1315,1,0,2,1,1906,1,118,1,0,485,1,1,2019,7,4,912.0,0
1424,232,2466,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,994.0,1
491,509,2506,1,0,1,1,1897,1,856,1,0,677,1,1,2019,7,13,999.0,1
429,341,414,1,0,1,1,1891,1,11985,1,0,212,1,1,2019,6,8,660.0,0
73,1089,615,1,1,2,1,1917,0,592,0,0,26122,1,1,2019,7,5,918.0,0
420,239,2512,1,0,1,0,3,0,5865,1,0,241,1,1,2019,7,13,999.0,1
1332,283,2545,1,0,1,1,2086,1,3198,1,0,3818,1,1,2019,7,13,999.0,1
1167,297,1550,1,0,1,0,1906,0,1254,1,0,428,1,1,2019,7,12,984.0,0
940,18,1772,1,0,2,1,2494,1,362,1,0,232,1,1,2019,7,6,927.0,0
532,56407,1139,1,0,2,0,113,1,0,1,0,232,1,1,2019,7,3,899.0,0
1091,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1
1506,1209,2428,1,1,1,1,113,1,0,1,0,1209,1,1,2019,7,13,999.0,1
1100,4680,1360,1,1,1,1,400,0,100,1,0,55158,1,1,2019,7,7,939.0,0
1344,3818,2545,1,1,1,0,576,0,220,0,0,3818,1,1,2019,7,13,999.0,1
499,3136,2502,1,1,0,1,1890,1,4907,1,0,677,1,1,2019,7,13,998.0,1
1242,202,2532,1,0,1,1,120,1,168,1,0,330,1,1,2019,7,13,997.0,1
579,3043,322,1,1,1,1,1326,0,6321,1,0,26144,1,1,2019,6,10,680.0,0
1369,232,2534,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,996.0,1
63,280,2514,1,0,1,0,1891,0,5699,1,0,241,1,1,2019,7,13,1000.0,1
1235,662,1144,0,1,0,1,3,0,13593,1,0,564,1,1,2019,7,3,902.0,0
1291,26126,2481,1,0,2,1,112,1,0,1,0,232,1,1,2019,7,13,994.0,1
317,509,2511,1,0,1,1,1897,1,856,1,0,26212,1,1,2019,7,13,999.0,1
1154,297,1535,1,0,1,0,1906,0,1254,1,0,26154,1,1,2019,7,5,922.0,0
886,336,655,1,0,1,1,1891,1,21454,1,0,485,1,1,2019,7,3,894.0,0
516,56407,465,1,0,2,0,113,1,0,1,0,671,1,1,2019,6,21,783.0,0
635,509,1800,1,0,1,1,1897,1,856,1,0,485,1,1,2019,7,6,928.0,0
1381,372,2328,1,0,2,0,1906,1,674,1,0,232,1,1,2019,7,13,996.0,1
720,1499,1371,1,1,1,1,2992,1,320,0,0,338,1,1,2019,7,5,913.0,0
1227,6440,2369,1,1,1,1,1260,0,552,0,0,636,1,1,2019,7,13,995.0,1
1219,551,1731,1,0,0,0,3,0,7375,1,0,26095,1,1,2019,7,6,932.0,0
112,3136,845,1,1,0,1,1890,1,4907,1,0,5,1,1,2019,7,11,978.0,0
433,1089,2510,1,1,2,1,1917,0,592,0,0,241,1,1,2019,7,13,998.0,1
272,254,428,1,0,1,1,1891,1,6701,1,0,13,1,1,2019,7,10,970.0,0
492,26212,1016,1,1,1,1,112,1,8,1,0,691,1,1,2019,7,5,919.0,0
1402,3533,1647,1,1,2,1,1912,1,1576,1,0,576,1,1,2019,7,5,919.0,0
725,1499,1470,1,1,1,1,2992,1,320,0,0,330,1,1,2019,7,6,930.0,0
513,13,2502,1,0,0,0,3,1,1168,1,0,677,1,1,2019,7,13,998.0,1
21,3165,365,1,1,1,1,3,0,62,0,0,26121,1,1,2019,6,7,647.0,0
150,221,2494,1,0,1,1,1889,1,382,1,0,2,1,1,2019,7,13,1000.0,1
1297,206,1669,1,0,1,1,1899,1,410,1,0,3434,1,1,2019,7,6,927.0,0
1128,532,2482,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,999.0,1
310,15180,2511,1,1,2,1,1132,1,6,1,0,26212,1,1,2019,7,13,999.0,1
291,6440,229,1,1,1,1,1260,0,552,0,0,13693,1,1,2019,7,4,907.0,0
1252,53900,1173,1,0,1,0,1975,0,0,0,0,3533,1,1,2019,7,4,910.0,0
393,3501,288,1,1,0,0,1976,0,6365,1,0,595,1,1,2019,6,6,639.0,0
865,13,2365,1,0,0,0,3,1,1168,1,0,13,1,1,2019,7,13,1000.0,1
523,4680,2460,1,1,1,1,400,0,100,1,0,4680,1,1,2019,7,13,999.0,1
1331,171012,1722,1,1,1,1,256,1,0,0,0,53964,1,1,2019,7,5,921.0,0
1341,551,2545,1,0,0,0,3,0,7375,1,0,3818,1,1,2019,7,13,999.0,1
1479,201,1782,1,0,1,1,1891,1,142,0,0,1321,1,1,2019,7,6,927.0,0
1233,18537,2535,1,1,2,1,1217,0,8,1,0,18537,1,1,2019,7,13,997.0,1
918,26129,1057,1,0,1,0,1891,1,0,1,0,232,1,1,2019,7,2,889.0,0
873,298,614,1,0,2,1,1906,0,5881,1,0,26122,1,1,2019,7,4,907.0,0
323,202,384,1,0,1,1,120,1,168,1,0,232,1,1,2019,6,17,746.0,0
599,678,357,1,1,1,1,113,0,6265,1,0,271,1,1,2019,7,3,897.0,0
696,5,2551,1,0,0,1,3,1,2198,1,0,631,1,1,2019,7,13,1000.0,1
1275,233,2455,1,0,1,1,1906,1,2424,1,0,233,1,1,2019,7,13,997.0,1
866,56331,2365,1,0,1,0,2084,0,0,0,0,13,1,1,2019,7,13,1000.0,1
283,8185,1915,1,1,2,1,2793,1,214,1,0,18,1,1,2019,7,14,1000.0,1
1408,18,2487,1,0,2,1,2494,1,362,1,0,26128,1,1,2019,7,13,995.0,1
1471,955,1752,1,1,1,1,2667,1,15833,1,0,559,1,1,2019,7,5,922.0,0
1034,233,2557,1,0,1,1,1906,1,2424,1,0,6140,1,1,2019,7,13,1000.0,1
517,691,2464,1,1,1,1,1917,0,5917,1,0,26128,1,1,2019,7,13,996.0,1
1237,202,2135,1,0,1,1,120,1,168,1,0,10355,1,1,2019,7,13,996.0,1
928,202,2524,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1
1164,509,2526,1,0,1,1,1897,1,856,1,0,677,1,1,2019,7,13,998.0,1
452,3631,274,1,1,1,1,2367,1,2156,0,0,232,1,1,2019,6,6,639.0,0
1001,206,2527,1,0,1,1,1899,1,410,1,0,13693,1,1,2019,7,13,998.0,1
670,232,2553,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,1000.0,1
1373,359,2396,1,0,2,1,2524,1,582,1,0,232,1,1,2019,7,13,999.0,1
153,608,2494,1,0,1,0,1889,0,10251,1,0,2,1,1,2019,7,13,1000.0,1
385,233,1438,1,0,1,1,1906,1,2424,1,0,1822,1,1,2019,7,9,959.0,0
1106,10355,2530,1,1,1,1,1889,0,782,1,0,775,1,1,2019,7,13,999.0,1
869,53929,2365,1,0,1,1,3,0,0,0,0,13,1,1,2019,7,13,1000.0,1
1324,53201,1437,1,1,1,1,2660,1,100,0,0,26204,1,1,2019,7,4,909.0,0
1355,53263,2501,1,1,1,1,2478,1,200,0,0,3436,1,1,2019,7,13,999.0,1
600,684,2518,1,1,0,1,3,1,4787,1,0,285,1,1,2019,7,13,1000.0,1
866,1059,590,1,1,1,1,1816,0,1002,0,0,368,1,1,2019,7,5,918.0,0
1077,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1
1410,171081,1036,1,0,2,0,5,0,0,0,0,5,1,1,2019,7,13,998.0,1
1119,415,2482,1,0,1,1,1891,1,0,1,0,551,1,1,2019,7,13,999.0,1
576,229,2520,1,0,1,1,2955,1,290,0,0,341,1,1,2019,7,13,999.0,1
1105,4680,1450,1,1,1,1,400,0,100,1,0,586,1,1,2019,7,8,947.0,0
165,6140,1692,1,1,1,1,3,1,76,1,0,26128,1,1,2019,7,5,922.0,0
719,1499,1368,1,1,1,1,2992,1,320,0,0,26128,1,1,2019,7,5,919.0,0
1254,53900,1833,1,0,1,0,1975,0,0,0,0,352,1,1,2019,7,6,931.0,0
992,6140,2527,1,1,1,1,3,1,76,1,0,13693,1,1,2019,7,13,998.0,1
1340,129528,1331,1,0,1,1,205,1,0,0,0,26128,1,1,2019,7,6,923.0,0
247,26035,1915,1,0,1,1,2084,1,0,1,0,18,1,1,2019,7,14,1000.0,1
304,86660,1915,1,0,2,1,2441,0,0,0,0,18,1,1,2019,7,14,1000.0,1
568,3434,2517,1,1,1,1,1976,1,5863,1,0,677,1,1,2019,7,13,999.0,1
792,55265,2560,1,0,1,0,274,0,0,0,0,3533,1,1,2019,7,13,1000.0,1
418,127180,573,1,0,1,1,113,0,0,1,0,905,1,1,2019,6,24,814.0,0
1270,338,1202,1,0,1,1,1891,1,3214,1,0,294,1,1,2019,7,5,921.0,0
84,1089,1276,1,1,2,1,1917,0,592,0,0,25986,1,1,2019,7,4,907.0,0
185,171124,1915,1,0,2,1,146,1,0,0,0,18,1,1,2019,7,14,1000.0,1
797,171125,566,1,0,2,1,6,1,0,0,0,905,1,1,2019,6,13,705.0,0
780,232,1418,1,0,2,1,1906,1,118,1,0,212,1,1,2019,7,5,922.0,0
12,336,2515,1,0,1,1,1891,1,21454,1,0,3136,1,1,2019,7,13,999.0,1
936,241,2522,1,0,1,1,1891,0,17315,1,0,13693,1,1,2019,7,13,999.0,1
782,1089,2449,1,1,2,1,1917,0,592,0,0,271,1,1,2019,7,13,998.0,1
607,26128,2540,1,0,2,0,1889,1,0,1,0,599,1,1,2019,7,13,999.0,1
819,262,2458,1,0,0,1,3,0,10320,1,0,338,1,1,2019,7,13,1000.0,1
1163,202,2526,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,998.0,1
1179,170954,816,1,0,2,1,113,0,0,0,0,677,1,1,2019,7,13,995.0,1
1210,341,2508,1,0,1,1,1891,1,11985,1,0,232,1,1,2019,7,13,999.0,1
1225,262,1119,1,0,0,1,3,0,10320,1,0,1209,1,1,2019,7,3,899.0,0
228,170954,864,1,0,2,1,113,0,0,0,0,232,1,1,2019,7,9,961.0,0
1346,54113,1340,1,0,1,0,2986,1,0,0,0,1238,1,1,2019,7,4,910.0,0
212,127180,1915,1,0,1,1,113,0,0,1,0,18,1,1,2019,7,14,1000.0,1
915,26129,1052,1,0,1,0,1891,1,0,1,0,19,1,1,2019,7,4,907.0,0
652,631,411,1,0,2,1,1889,1,602,1,0,26122,1,1,2019,7,5,918.0,0
681,171081,498,1,0,2,0,5,0,0,0,0,26212,1,1,2019,6,12,699.0,0
177,19,806,1,0,1,1,1906,1,794,1,0,341,1,1,2019,7,5,919.0,0
157,6140,648,1,1,1,1,3,1,76,1,0,239,1,1,2019,7,5,916.0,0
672,171081,482,1,0,2,0,5,0,0,0,0,473,1,1,2019,7,7,941.0,0
4,3136,2515,1,1,0,1,1890,1,4907,1,0,3136,1,1,2019,7,13,999.0,1
1469,955,1750,1,1,1,1,2667,1,15833,1,0,564,1,1,2019,7,7,939.0,0
1419,39066,2561,1,1,1,1,274,1,0,0,0,53201,1,1,2019,7,13,1000.0,1
904,7018,2314,1,1,1,1,1861,0,340,0,0,2,1,1,2019,7,14,1000.0,1
159,541,2204,1,0,1,1,1889,0,16263,1,0,2,1,1,2019,7,13,1000.0,1
1280,1499,2503,1,1,1,1,2992,1,320,0,0,1499,1,1,2019,7,13,998.0,1
1131,49291,1019,1,1,1,1,2084,1,100,0,0,233,1,1,2019,7,6,927.0,0
906,26129,685,1,0,1,0,1891,1,0,1,0,232,1,1,2019,6,16,738.0,0
54,1822,2514,1,1,0,1,1890,1,4401,1,0,241,1,1,2019,7,13,1000.0,1
17,3165,351,1,1,1,1,3,0,62,0,0,206,1,1,2019,6,11,687.0,0
242,18,1915,1,0,2,1,2494,1,362,1,0,18,1,1,2019,7,14,1000.0,1
512,56407,455,1,0,2,0,113,1,0,1,0,444,1,1,2019,7,5,918.0,0
1278,26126,2503,1,0,2,1,112,1,0,1,0,1499,1,1,2019,7,13,998.0,1
750,232,487,1,0,2,1,1906,1,118,1,0,3,1,1,2019,7,11,979.0,0
724,1499,1379,1,1,1,1,2992,1,320,0,0,232,1,1,2019,7,5,923.0,0
195,271,829,1,0,2,1,1906,1,29633,1,0,1209,1,1,2019,7,4,913.0,0
773,250,2528,1,0,0,1,3,1,6415,1,0,13693,1,1,2019,7,13,1000.0,1
43,55158,1387,1,0,1,1,1902,0,0,1,0,54090,1,1,2019,7,4,910.0,0
1148,171081,1515,1,0,2,0,5,0,0,0,0,19,1,1,2019,7,13,996.0,1
1305,315,1230,1,0,1,1,1889,1,396,1,0,633,1,1,2019,7,3,903.0,0
200,271,948,1,0,2,1,1906,1,29633,1,0,219,1,1,2019,6,28,851.0,0
196,271,847,1,0,2,1,1906,1,29633,1,0,5,1,1,2019,7,11,979.0,0
628,285,2543,1,0,1,0,2576,1,5919,1,0,285,1,1,2019,7,13,999.0,1
284,896,1915,1,1,2,1,1890,0,7173,1,0,18,1,1,2019,7,14,1000.0,1
1156,297,1537,1,0,1,0,1906,0,1254,1,0,485,1,1,2019,7,5,916.0,0
215,170954,148,1,0,2,1,113,0,0,0,0,10,1,1,2019,6,3,612.0,0
28,1499,2513,1,1,1,1,2992,1,320,0,0,306,1,1,2019,7,13,999.0,1
177,3495,2264,1,1,0,1,1890,0,5333,1,0,13,1,1,2019,7,13,1000.0,1
752,170954,2528,1,0,2,1,113,0,0,0,0,13693,1,1,2019,7,13,1000.0,1
714,1499,1213,1,1,1,1,2992,1,320,0,0,483,1,1,2019,7,3,902.0,0
367,1822,2334,1,1,0,1,1890,1,4401,1,0,171053,1,1,2019,7,13,999.0,1
1211,232,2508,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,999.0,1
970,254,2492,1,0,1,1,1891,1,6701,1,0,10731,1,1,2019,7,13,996.0,1
70,26129,2514,1,0,1,0,1891,1,0,1,0,241,1,1,2019,7,13,1000.0,1
651,631,410,1,0,2,1,1889,1,602,1,0,233,1,1,2019,6,10,681.0,0
181,19,1768,1,0,1,1,1906,1,794,1,0,53701,1,1,2019,7,5,922.0,0
5,306,943,1,0,1,1,2732,1,414,0,0,233,1,1,2019,7,6,927.0,0
235,143057,1915,1,0,1,1,14,0,0,0,0,18,1,1,2019,7,14,1000.0,1
988,7336,737,1,1,1,1,1978,1,1094,0,0,233,1,1,2019,7,6,927.0,0
697,1089,2531,1,1,2,1,1917,0,592,0,0,56407,1,1,2019,7,13,999.0,1
634,509,1770,1,0,1,1,1897,1,856,1,0,576,1,1,2019,7,9,956.0,0
307,53546,1915,1,1,2,1,3,0,0,0,0,18,1,1,2019,7,14,1000.0,1
116,171081,2494,1,0,2,0,5,0,0,0,0,2,1,1,2019,7,13,1000.0,1
1445,446,1500,0,0,0,0,3,0,228,0,0,473,1,1,2019,7,4,912.0,1
110,3136,390,1,1,0,1,1890,1,4907,1,0,233,1,1,2019,6,13,707.0,0
943,55265,2521,1,0,1,0,274,0,0,0,0,354,1,1,2019,7,13,999.0,1
1431,1050,1631,1,1,1,1,1429,1,30,0,0,239,1,1,2019,7,5,918.0,0
1144,171081,1693,1,0,2,0,5,0,0,0,0,19,1,1,2019,7,13,1000.0,1
467,26126,1063,1,0,2,1,112,1,0,1,0,26212,1,1,2019,7,3,898.0,0
1203,232,2489,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,995.0,1
